REF_DATE,GEO,Gender,Indicators,VALUE,Age group,Characteristics
2022,Quebec,X Gender,"No, do not feel lonely",4.1,25 to 64 years,Living with two parents
2022,Quebec,X Gender,"No, do not feel lonely",8.3,25 to 64 years,Other
2022,New Brunswick,X Gender,"Sometimes, feels lonely",18.7,20 to 24 years,Not living with any parent
2022,New Brunswick,X Gender,"Sometimes, feels lonely",18.8,20 to 24 years,Living with lone parent
2022,New Brunswick,X Gender,"Sometimes, feels lonely",35.7,11 to 14 years,Not living with any parent
2022,New Brunswick,X Gender,"No, do not feel lonely",11.5,20 to 24 years,Other
2022,New Brunswick,X Gender,"Sometimes, feels lonely",17.6,15 to 19 years,Living with lone parent
2022,New Brunswick,X Gender,"No, do not feel lonely",8.0,15 to 19 years,Living with two parents
2022,New Brunswick,X Gender,"No, do not feel lonely",12.5,15 to 19 years,Other
2022,New Brunswick,X Gender,"Yes, feels lonely",40.1,5 to 10 years,Not living with any parent
2022,New Brunswick,X Gender,"Sometimes, feels lonely",33.4,5 to 10 years,Living with lone parent
2022,New Brunswick,X Gender,"No, do not feel lonely",12.7,5 to 10 years,Living with two parents
2022,New Brunswick,X Gender,"Sometimes, feels lonely",34.4,15 to 19 years,Not living with any parent
2022,Manitoba,X Gender,"Sometimes, feels lonely",18.3,20 to 24 years,Living with lone parent
2022,British Columbia,X Gender,"No, do not feel lonely",9.7,20 to 24 years,Living with lone parent
2022,British Columbia,X Gender,"Sometimes, feels lonely",22.0,20 to 24 years,Not living with any parent
2022,Territories,Women,"Yes, feels lonely",47.3,65 + years,Other
2022,Territories,Women,"Yes, feels lonely",15.8,65 + years,Other
2022,Territories,Women,"No, do not feel lonely",14.1,65 + years,Other
2022,Territories,Women,"Yes, feels lonely",17.6,65 + years,Other
2022,Territories,Women,"Yes, feels lonely",40.2,65 + years,Other
2022,Territories,Women,"Sometimes, feels lonely",38.0,65 + years,Other
2022,Territories,Women,"Yes, feels lonely",42.4,65 + years,Other
2022,Territories,Women,"Yes, feels lonely",44.0,65 + years,Other
2022,Territories,Women,"Yes, feels lonely",42.0,65 + years,Other
2022,Territories,Women,"Yes, feels lonely",46.1,65 + years,Other
2022,Territories,Women,"No, do not feel lonely",12.1,65 + years,Other
2022,Territories,Women,"No, do not feel lonely",9.4,65 + years,Other
2022,Territories,Women,"Yes, feels lonely",46.9,65 + years,Other
2022,Territories,Women,"Yes, feels lonely",15.5,65 + years,Other
2022,Territories,Women,"Sometimes, feels lonely",33.0,65 + years,Other
2022,Territories,Women,"Yes, feels lonely",42.1,65 + years,Other
2022,Territories,Women,"Yes, feels lonely",50.4,65 + years,Other
2022,Territories,Women,"Yes, feels lonely",45.8,65 + years,Other
2022,Territories,Women,"Yes, feels lonely",55.1,65 + years,Other
2022,Territories,X Gender,"Sometimes, feels lonely",32.2,65 + years,Retired
2022,Territories,X Gender,"Sometimes, feels lonely",27.9,65 + years,Retired
2022,Territories,X Gender,"Sometimes, feels lonely",30.0,65 + years,Retired
2022,Territories,X Gender,"No, do not feel lonely",12.1,65 + years,Retired
2022,Territories,X Gender,"No, do not feel lonely",9.0,65 + years,Retired
2022,Territories,X Gender,"No, do not feel lonely",10.4,65 + years,Retired
2022,Territories,Women,"Sometimes, feels lonely",37.4,65 + years,Other
2022,Territories,X Gender,"Yes, feels lonely",55.8,65 + years,Other
2022,Territories,Women,"Yes, feels lonely",43.2,65 + years,Other
2022,Territories,Women,"Yes, feels lonely",41.7,65 + years,Other
2022,Territories,Women,"Yes, feels lonely",47.5,65 + years,Other
2022,Territories,Women,"No, do not feel lonely",11.1,65 + years,Retired
2022,Territories,Women,"No, do not feel lonely",9.3,65 + years,Retired
2022,Territories,Women,"No, do not feel lonely",13.1,65 + years,Retired
2022,Territories,Women,"Sometimes, feels lonely",35.5,65 + years,Retired
2022,Territories,Women,"Sometimes, feels lonely",32.3,65 + years,Retired
2022,Territories,Women,"Sometimes, feels lonely",38.7,65 + years,Retired
2022,Territories,Women,"Yes, feels lonely",53.4,65 + years,Retired
2022,Territories,Women,"Yes, feels lonely",50.1,65 + years,Retired
2022,Territories,Women,"Yes, feels lonely",56.7,65 + years,Retired
2022,Territories,Women,"Yes, feels lonely",20.0,65 + years,Other
2022,Territories,Women,"Yes, feels lonely",45.1,65 + years,Other
2022,Territories,Women,"Yes, feels lonely",16.6,65 + years,Other
2022,Territories,Women,"Yes, feels lonely",41.7,65 + years,Other
2022,Territories,Women,"Sometimes, feels lonely",37.2,65 + years,Other
2022,Territories,Women,"Yes, feels lonely",46.5,65 + years,Other
2022,Territories,Women,"Sometimes, feels lonely",38.2,65 + years,Other
2022,Territories,Women,"Sometimes, feels lonely",34.1,65 + years,Other
2022,Territories,Women,"Yes, feels lonely",42.6,65 + years,Other
2022,Territories,Women,"Yes, feels lonely",15.2,65 + years,Other
2022,Territories,Women,"No, do not feel lonely",13.8,65 + years,Other
2022,Territories,Women,"Yes, feels lonely",16.8,65 + years,Other
2022,Territories,Women,"Sometimes, feels lonely",39.7,65 + years,Other
2022,Territories,Women,"Sometimes, feels lonely",37.8,65 + years,Other
2022,Territories,Women,"Yes, feels lonely",24.0,65 + years,Other
2022,Territories,X Gender,"Yes, feels lonely",51.9,65 + years,Other
2022,Territories,X Gender,"Yes, feels lonely",53.8,65 + years,Other
2022,Territories,X Gender,"Sometimes, feels lonely",36.1,65 + years,Other
2022,Territories,X Gender,"No, do not feel lonely",12.8,65 + years,Other
2022,Territories,X Gender,"No, do not feel lonely",9.2,65 + years,Other
2022,Territories,X Gender,"No, do not feel lonely",10.9,65 + years,Other
2022,Territories,X Gender,"Yes, feels lonely",56.2,65 + years,Other
2022,Territories,X Gender,"Yes, feels lonely",51.7,65 + years,Other
2022,Territories,X Gender,"Yes, feels lonely",54.0,65 + years,Other
2022,Territories,X Gender,"Sometimes, feels lonely",37.9,65 + years,Other
2022,Territories,X Gender,"Sometimes, feels lonely",33.5,65 + years,Other
2022,Territories,X Gender,"Sometimes, feels lonely",35.7,65 + years,Other
2022,Territories,X Gender,"No, do not feel lonely",11.8,65 + years,Other
2022,Territories,X Gender,"No, do not feel lonely",9.0,65 + years,Other
2022,Territories,X Gender,"Sometimes, feels lonely",36.5,65 + years,Other
2022,Territories,X Gender,"No, do not feel lonely",10.3,65 + years,Other
2022,Territories,X Gender,"Yes, feels lonely",49.8,65 + years,Other
2022,Territories,X Gender,"Yes, feels lonely",56.0,65 + years,Other
2022,Territories,X Gender,"Sometimes, feels lonely",39.5,65 + years,Other
2022,Territories,X Gender,"Sometimes, feels lonely",27.3,65 + years,Other
2022,Territories,X Gender,"Sometimes, feels lonely",33.1,65 + years,Other
2022,Territories,X Gender,"No, do not feel lonely",14.9,65 + years,Other
2022,Territories,X Gender,"No, do not feel lonely",7.9,65 + years,Other
2022,Territories,X Gender,"No, do not feel lonely",10.9,65 + years,Other
2022,Territories,X Gender,"Yes, feels lonely",56.0,65 + years,Other
2022,Territories,X Gender,"Yes, feels lonely",50.6,65 + years,Other
2022,Territories,X Gender,"Yes, feels lonely",53.3,65 + years,Other
2022,Territories,X Gender,"Yes, feels lonely",62.0,65 + years,Other
2022,Territories,X Gender,"Sometimes, feels lonely",33.7,65 + years,Other
2022,Territories,X Gender,"Sometimes, feels lonely",39.3,65 + years,Other
2022,Territories,X Gender,"Yes, feels lonely",52.7,65 + years,Other
2022,Territories,X Gender,"Sometimes, feels lonely",32.5,65 + years,Other
2022,Territories,X Gender,"Sometimes, feels lonely",34.3,65 + years,Other
2022,Territories,X Gender,"No, do not feel lonely",13.3,65 + years,Other
2022,Territories,X Gender,"No, do not feel lonely",10.6,65 + years,Other
2022,Territories,X Gender,"No, do not feel lonely",11.9,65 + years,Other
2022,Territories,X Gender,"Yes, feels lonely",54.4,65 + years,Other
2022,Territories,X Gender,"Yes, feels lonely",51.7,65 + years,Other
2022,Territories,X Gender,"Yes, feels lonely",53.0,65 + years,Other
2022,Territories,X Gender,"Sometimes, feels lonely",35.5,65 + years,Other
2022,Territories,X Gender,"Sometimes, feels lonely",33.0,65 + years,Other
2022,Territories,X Gender,"Sometimes, feels lonely",34.3,65 + years,Other
2022,Territories,X Gender,"No, do not feel lonely",13.6,65 + years,Other
2022,Territories,X Gender,"No, do not feel lonely",11.8,65 + years,Other
2022,Territories,X Gender,"No, do not feel lonely",12.7,65 + years,Other
2022,Territories,X Gender,"Yes, feels lonely",60.1,65 + years,Other
2022,Territories,X Gender,"Yes, feels lonely",52.8,65 + years,Other
2022,Territories,X Gender,"Yes, feels lonely",56.5,65 + years,Other
2022,Territories,X Gender,"Sometimes, feels lonely",37.7,65 + years,Other
2022,Territories,X Gender,"Sometimes, feels lonely",30.7,65 + years,Other
2022,Territories,X Gender,"Sometimes, feels lonely",34.1,65 + years,Other
2022,Territories,X Gender,"No, do not feel lonely",11.8,65 + years,Other
2022,Territories,X Gender,"No, do not feel lonely",7.4,65 + years,Other
2022,Territories,X Gender,"No, do not feel lonely",9.4,65 + years,Other
2022,Territories,X Gender,"Yes, feels lonely",55.5,65 + years,Other
2022,Territories,X Gender,"Yes, feels lonely",49.8,65 + years,Other
2022,Territories,Women,"Yes, feels lonely",42.1,65 + years,Other
2022,Territories,X Gender,"Sometimes, feels lonely",38.4,65 + years,Other
2022,Territories,Women,"Yes, feels lonely",44.8,65 + years,Other
2022,Territories,Women,"Sometimes, feels lonely",37.9,65 + years,Other
2022,Territories,Women,"Sometimes, feels lonely",35.8,65 + years,Other
2022,Territories,Women,"Yes, feels lonely",40.4,65 + years,Other
2022,Territories,Women,"Yes, feels lonely",47.5,65 + years,Other
2022,Territories,Women,"Yes, feels lonely",45.3,65 + years,Other
2022,Territories,Women,"Yes, feels lonely",49.7,65 + years,Other
2022,Territories,Women,"Yes, feels lonely",16.0,65 + years,Other
2022,Territories,Women,"No, do not feel lonely",13.6,65 + years,Other
2022,Territories,Women,"Yes, feels lonely",18.7,65 + years,Other
2022,Territories,Women,"Sometimes, feels lonely",35.3,65 + years,Other
2022,Territories,Women,"Sometimes, feels lonely",32.3,65 + years,Other
2022,Territories,Women,"Sometimes, feels lonely",38.5,65 + years,Other
2022,Territories,Women,"Sometimes, feels lonely",38.1,65 + years,Other
2022,Territories,Women,"Yes, feels lonely",48.7,65 + years,Other
2022,Territories,Women,"Yes, feels lonely",51.8,65 + years,Other
2022,Territories,Women,"Yes, feels lonely",18.5,65 + years,Other
2022,Territories,Women,"No, do not feel lonely",13.0,65 + years,Other
2022,Territories,Women,"Yes, feels lonely",25.7,65 + years,Other
2022,Territories,Women,"Sometimes, feels lonely",30.8,65 + years,Other
2022,Territories,Women,"Sometimes, feels lonely",25.2,65 + years,Other
2022,Territories,Women,"Sometimes, feels lonely",36.9,65 + years,Other
2022,Territories,Women,"Yes, feels lonely",50.7,65 + years,Other
2022,Territories,Women,"Yes, feels lonely",44.2,65 + years,Other
2022,Territories,Women,"Yes, feels lonely",57.2,65 + years,Other
2022,Territories,Women,"Yes, feels lonely",15.6,65 + years,Other
2022,Territories,Women,"Yes, feels lonely",45.6,65 + years,Other
2022,Territories,Women,"No, do not feel lonely",12.8,65 + years,Other
2022,Territories,Women,"Yes, feels lonely",16.1,65 + years,Other
2022,Territories,Women,"No, do not feel lonely",14.4,65 + years,Other
2022,Territories,Women,"Sometimes, feels lonely",39.7,65 + years,Other
2022,Territories,Women,"Sometimes, feels lonely",37.8,65 + years,Other
2022,Territories,Women,"Yes, feels lonely",41.7,65 + years,Other
2022,Territories,Women,"Yes, feels lonely",45.1,65 + years,Other
2022,Territories,Women,"Yes, feels lonely",43.2,65 + years,Other
2022,Territories,Women,"Yes, feels lonely",46.9,65 + years,Other
2022,Territories,Women,"Yes, feels lonely",18.7,65 + years,Other
2022,Territories,Women,"No, do not feel lonely",13.6,65 + years,Other
2022,Territories,Women,"Yes, feels lonely",25.1,65 + years,Other
2022,Territories,Women,"Yes, feels lonely",40.1,65 + years,Other
2022,Territories,Women,"Sometimes, feels lonely",34.2,65 + years,Other
2022,Territories,Women,"No, do not feel lonely",12.8,65 + years,Other
2022,Territories,Women,"Yes, feels lonely",46.3,65 + years,Other
2022,Territories,Women,"Sometimes, feels lonely",35.0,65 + years,Other
2022,Territories,Women,"Yes, feels lonely",47.7,65 + years,Other
2022,Territories,Women,"Yes, feels lonely",15.2,65 + years,Other
2022,Territories,Women,"No, do not feel lonely",12.6,65 + years,Other
2022,Territories,Women,"Yes, feels lonely",18.4,65 + years,Other
2022,Territories,Women,"Yes, feels lonely",43.5,65 + years,Other
2022,Territories,Women,"Sometimes, feels lonely",39.0,65 + years,Other
2022,Territories,Women,"Yes, feels lonely",48.1,65 + years,Other
2022,Territories,Women,"Yes, feels lonely",41.3,65 + years,Other
2022,Territories,Women,"Sometimes, feels lonely",37.2,65 + years,Other
2022,Territories,Women,"Yes, feels lonely",45.5,65 + years,Other
2022,Territories,Women,"Yes, feels lonely",41.2,65 + years,Other
2022,Territories,Women,"Yes, feels lonely",18.8,65 + years,Other
2022,Territories,Women,"Sometimes, feels lonely",36.4,65 + years,Other
2022,Territories,Women,"Sometimes, feels lonely",32.5,65 + years,Other
2022,Territories,Women,"Sometimes, feels lonely",39.5,65 + years,Other
2022,Territories,Women,"Yes, feels lonely",47.7,65 + years,Other
2022,Territories,Women,"No, do not feel lonely",11.1,65 + years,Other
2022,Territories,Women,"No, do not feel lonely",8.3,65 + years,Other
2022,Territories,Women,"No, do not feel lonely",14.8,65 + years,Other
2022,Territories,Women,"Sometimes, feels lonely",37.9,65 + years,Other
2022,Territories,Women,"Sometimes, feels lonely",33.1,65 + years,Other
2022,Territories,Women,"Yes, feels lonely",43.0,65 + years,Other
2022,Territories,Women,"Yes, feels lonely",51.0,65 + years,Other
2022,Territories,Women,"Yes, feels lonely",45.8,65 + years,Other
2022,Territories,Women,"Yes, feels lonely",56.1,65 + years,Other
2022,Territories,Women,"Yes, feels lonely",43.6,65 + years,Other
2022,Territories,Women,"Yes, feels lonely",15.2,65 + years,Other
2022,Territories,Women,"Yes, feels lonely",16.8,65 + years,Other
2022,Territories,Women,"Sometimes, feels lonely",39.7,65 + years,Other
2022,Territories,Women,"Sometimes, feels lonely",37.8,65 + years,Other
2022,Territories,Women,"Yes, feels lonely",41.7,65 + years,Other
2022,Territories,Women,"Yes, feels lonely",45.1,65 + years,Other
2022,Territories,Women,"Yes, feels lonely",43.2,65 + years,Other
2022,Territories,Women,"Yes, feels lonely",46.9,65 + years,Other
2022,Territories,Women,"No, do not feel lonely",14.6,65 + years,Other
2022,Territories,Women,"No, do not feel lonely",12.6,65 + years,Other
2022,Territories,Women,"Yes, feels lonely",16.8,65 + years,Other
2022,Territories,Women,"Yes, feels lonely",40.6,65 + years,Other
2022,Territories,Women,"No, do not feel lonely",13.8,65 + years,Other
2022,Territories,Women,"Yes, feels lonely",47.7,65 + years,Other
2022,Territories,Women,"Sometimes, feels lonely",38.9,65 + years,Other
2022,Territories,Women,"Yes, feels lonely",43.3,65 + years,Other
2022,Territories,Women,"Yes, feels lonely",40.4,65 + years,Other
2022,Territories,Women,"Yes, feels lonely",48.1,65 + years,Other
2022,Territories,Women,"Yes, feels lonely",44.2,65 + years,Other
2022,Territories,Women,"Yes, feels lonely",52.0,65 + years,Other
2022,Territories,Women,"No, do not feel lonely",14.4,65 + years,Other
2022,Territories,Women,"No, do not feel lonely",9.4,65 + years,Other
2022,Territories,Women,"Yes, feels lonely",21.3,65 + years,Other
2022,Territories,Women,"Sometimes, feels lonely",37.1,65 + years,Other
2022,Territories,Women,"Sometimes, feels lonely",28.9,65 + years,Other
2022,Territories,Women,"Yes, feels lonely",46.1,65 + years,Other
2022,Territories,Women,"Yes, feels lonely",48.5,65 + years,Other
2022,Territories,Women,"Sometimes, feels lonely",39.9,65 + years,Other
2022,Territories,Women,"Yes, feels lonely",57.2,65 + years,Other
2022,Territories,Women,"No, do not feel lonely",12.4,65 + years,Other
2022,Territories,Women,"No, do not feel lonely",10.6,65 + years,Other
